ID,YEAR,CODE,NAME_IT,NAME_DE,NAME_EN,AREA
6084.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,855294.310000000055879
6085.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,1637456.850000000093132
6086.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,282660.950000000011642
6087.000000000000000,2018.000000000000000,322.000000000000000,Brughiere e cespuglieti,Heiden und Hecken,Moor or Hedges,1222278.870000000111759
6088.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,419240.209999999962747
6089.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,1850789.149999999906868
6090.000000000000000,2018.000000000000000,313.000000000000000,Boschi misti,Mischwälder,Conifers and Deciduous Forest,4283302.860000000335276
6091.000000000000000,2018.000000000000000,332.000000000000000,Rocce nude,Felsflächen,Rockarea,90.140000000000001
6092.000000000000000,2018.000000000000000,222.000000000000000,Frutteti e frutti minori,Obst- und Beerenobstbestände,Fruit or Berry Stock,409747.960000000020955
6093.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,1472702.149999999906868
6059.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,564735.500000000000000
6060.000000000000000,2018.000000000000000,243.000000000000000,Aree prevalentemente occupate da colture agrarie con presenza di spazi naturali,Landwirtschaftlich genutztes Land mit Flächen natürlicher Vegetation von signifikanter Größe,Agricultural Area with Natural Vegetation,422108.369999999995343
6061.000000000000000,2018.000000000000000,242.000000000000000,Sistemi colturali e particellari complessi,Komplexe Anbaumuster,Complex Cultivation Pattern,410907.349999999976717
6062.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,1054599.459999999962747
6063.000000000000000,2018.000000000000000,333.000000000000000,Aree con vegetazione rada,Flächen mit spärlicher Vegetation,Area with poor Vegetation,346366.380000000004657
6064.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,496006.599999999976717
6065.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,880533.449999999953434
6066.000000000000000,2018.000000000000000,222.000000000000000,Frutteti e frutti minori,Obst- und Beerenobstbestände,Fruit or Berry Stock,660143.920000000041910
6067.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,442313.739999999990687
6068.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,400219.590000000025611
6069.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,1150051.969999999972060
6070.000000000000000,2018.000000000000000,333.000000000000000,Aree con vegetazione rada,Flächen mit spärlicher Vegetation,Area with poor Vegetation,2559191.910000000149012
6071.000000000000000,2018.000000000000000,332.000000000000000,Rocce nude,Felsflächen,Rockarea,1111784.770000000018626
6072.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,369784.479999999981374
5242.000000000000000,2018.000000000000000,313.000000000000000,Boschi misti,Mischwälder,Conifers and Deciduous Forest,691551.260000000009313
5243.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,1995159.760000000009313
5244.000000000000000,2018.000000000000000,335.000000000000000,Ghiacciai e nevi perenni,Gletscher und Dauerschneegebiete,Glacier or Snowfield,12806848.349999999627471
5245.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,1439337.320000000065193
5246.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,318926.020000000076834
5293.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,1658695.850000000325963
5294.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,271954.030000000027940
5295.000000000000000,2018.000000000000000,335.000000000000000,Ghiacciai e nevi perenni,Gletscher und Dauerschneegebiete,Glacier or Snowfield,2774318.479999999981374
5296.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,5420310.060000000521541
5297.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,2546447.370000000577420
5298.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,916529.859999999986030
5299.000000000000000,2018.000000000000000,221.000000000000000,Vigneti,Weinbauflächen,Wine-growing Area,5014863.910000000149012
5300.000000000000000,2018.000000000000000,112.000000000000000,Tessuto urbano discontinuo,Nicht durchgängig städtische Prägung,Light City Pattern,441147.090000000083819
5301.000000000000000,2018.000000000000000,335.000000000000000,Ghiacciai e nevi perenni,Gletscher und Dauerschneegebiete,Glacier or Snowfield,15833301.719999998807907
5302.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,6359911.750000000000000
5303.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,32421942.910000003874302
5304.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,527636.270000000018626
5305.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,877227.369999999995343
5306.000000000000000,2018.000000000000000,112.000000000000000,Tessuto urbano discontinuo,Nicht durchgängig städtische Prägung,Light City Pattern,481855.940000000002328
5307.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,715972.569999999948777
5308.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,1624844.820000000065193
5309.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,2453122.950000000186265
5310.000000000000000,2018.000000000000000,333.000000000000000,Aree con vegetazione rada,Flächen mit spärlicher Vegetation,Area with poor Vegetation,1009515.180000000051223
5311.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,4453054.889999999664724
5312.000000000000000,2018.000000000000000,322.000000000000000,Brughiere e cespuglieti,Heiden und Hecken,Moor or Hedges,486758.429999999993015
5313.000000000000000,2018.000000000000000,311.000000000000000,Boschi di latifoglie,Laubwälder,Deciduous Forest,1066406.250000000000000
5247.000000000000000,2018.000000000000000,333.000000000000000,Aree con vegetazione rada,Flächen mit spärlicher Vegetation,Area with poor Vegetation,2609322.369999999646097
5248.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,318203.169999999983702
5249.000000000000000,2018.000000000000000,112.000000000000000,Tessuto urbano discontinuo,Nicht durchgängig städtische Prägung,Light City Pattern,4816.140000000000327
5250.000000000000000,2018.000000000000000,512.000000000000000,Bacini d'acqua,Wasserflächen,Waterbasin,530428.829999999958090
5251.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,1096926.330000000074506
5252.000000000000000,2018.000000000000000,112.000000000000000,Tessuto urbano discontinuo,Nicht durchgängig städtische Prägung,Light City Pattern,813737.430000000051223
5253.000000000000000,2018.000000000000000,322.000000000000000,Brughiere e cespuglieti,Heiden und Hecken,Moor or Hedges,2072076.780000000027940
5254.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,271272.000000000000000
5255.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,620241.290000000037253
5256.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,1521233.370000000111759
5257.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,256914.609999999986030
5258.000000000000000,2018.000000000000000,242.000000000000000,Sistemi colturali e particellari complessi,Komplexe Anbaumuster,Complex Cultivation Pattern,260404.070000000006985
5259.000000000000000,2018.000000000000000,322.000000000000000,Brughiere e cespuglieti,Heiden und Hecken,Moor or Hedges,830480.430000000051223
5260.000000000000000,2018.000000000000000,311.000000000000000,Boschi di latifoglie,Laubwälder,Deciduous Forest,487394.869999999995343
5261.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,390741.420000000041910
5262.000000000000000,2018.000000000000000,131.000000000000000,Aree estrattive,Abbauflächen,Mining Area,38596.389999999999418
5263.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,418422.780000000027940
5264.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,486212.280000000027940
5265.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,11716193.039999999105930
5266.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,394925.080000000016298
5267.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,1059905.320000000065193
5268.000000000000000,2018.000000000000000,243.000000000000000,Aree prevalentemente occupate da colture agrarie con presenza di spazi naturali,Landwirtschaftlich genutztes Land mit Flächen natürlicher Vegetation von signifikanter Größe,Agricultural Area with Natural Vegetation,933385.979999999981374
5269.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,1594211.330000000074506
5270.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,342576.109999999986030
5271.000000000000000,2018.000000000000000,333.000000000000000,Aree con vegetazione rada,Flächen mit spärlicher Vegetation,Area with poor Vegetation,23618893.839999999850988
5272.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,280796.859999999986030
5273.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,307307.700000000011642
5274.000000000000000,2018.000000000000000,112.000000000000000,Tessuto urbano discontinuo,Nicht durchgängig städtische Prägung,Light City Pattern,594633.569999999948777
5275.000000000000000,2018.000000000000000,243.000000000000000,Aree prevalentemente occupate da colture agrarie con presenza di spazi naturali,Landwirtschaftlich genutztes Land mit Flächen natürlicher Vegetation von signifikanter Größe,Agricultural Area with Natural Vegetation,265977.960000000020955
5276.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,380828.280000000027940
5277.000000000000000,2018.000000000000000,312.000000000000000,Boschi di conifere,Nadelwälder,Conifers,4845749.030000000260770
5278.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,1750760.500000000000000
5279.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,1384370.560000000055879
5280.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,365161.809999999997672
5281.000000000000000,2018.000000000000000,243.000000000000000,Aree prevalentemente occupate da colture agrarie con presenza di spazi naturali,Landwirtschaftlich genutztes Land mit Flächen natürlicher Vegetation von signifikanter Größe,Agricultural Area with Natural Vegetation,1435106.139999999897555
5282.000000000000000,2018.000000000000000,243.000000000000000,Aree prevalentemente occupate da colture agrarie con presenza di spazi naturali,Landwirtschaftlich genutztes Land mit Flächen natürlicher Vegetation von signifikanter Größe,Agricultural Area with Natural Vegetation,1288071.860000000102445
5283.000000000000000,2018.000000000000000,222.000000000000000,Frutteti e frutti minori,Obst- und Beerenobstbestände,Fruit or Berry Stock,3389373.180000000167638
5284.000000000000000,2018.000000000000000,313.000000000000000,Boschi misti,Mischwälder,Conifers and Deciduous Forest,4388677.980000000447035
5285.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,2051607.629999999888241
5286.000000000000000,2018.000000000000000,311.000000000000000,Boschi di latifoglie,Laubwälder,Deciduous Forest,2583163.200000000186265
5287.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,566188.050000000046566
5288.000000000000000,2018.000000000000000,243.000000000000000,Aree prevalentemente occupate da colture agrarie con presenza di spazi naturali,Landwirtschaftlich genutztes Land mit Flächen natürlicher Vegetation von signifikanter Größe,Agricultural Area with Natural Vegetation,436816.130000000004657
5289.000000000000000,2018.000000000000000,324.000000000000000,Aree a vegetazione boschiva e arbustiva in evoluzione,Wald- und Strauchübergangsstadien,Woodland or Mountainbush,319953.539999999979045
5290.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,756887.699999999953434
5291.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,874751.199999999953434
5292.000000000000000,2018.000000000000000,322.000000000000000,Brughiere e cespuglieti,Heiden und Hecken,Moor or Hedges,694528.430000000051223
6730.000000000000000,2018.000000000000000,335.000000000000000,Ghiacciai e nevi perenni,Gletscher und Dauerschneegebiete,Glacier or Snowfield,436748.429999999993015
6731.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,1502247.550000000046566
6732.000000000000000,2018.000000000000000,333.000000000000000,Aree con vegetazione rada,Flächen mit spärlicher Vegetation,Area with poor Vegetation,764246.630000000004657
6733.000000000000000,2018.000000000000000,322.000000000000000,Brughiere e cespuglieti,Heiden und Hecken,Moor or Hedges,746.720000000000027
6734.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,492249.260000000009313
6735.000000000000000,2018.000000000000000,231.000000000000000,Prati stabili,Weideland,Pasture,6031412.750000000000000
6736.000000000000000,2018.000000000000000,332.000000000000000,Rocce nude,Felsflächen,Rockarea,38298726.320000000298023
6795.000000000000000,2018.000000000000000,242.000000000000000,Sistemi colturali e particellari complessi,Komplexe Anbaumuster,Complex Cultivation Pattern,2321226.990000000223517
6796.000000000000000,2018.000000000000000,122.000000000000000,Reti stradali e ferroviarie e spazi accessori,"Straßen-, Eisenbahnnetze und funktionell zugeordnete Flächen",Transportation,650502.010000000009313
6797.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,268207.380000000004657
6798.000000000000000,2018.000000000000000,221.000000000000000,Vigneti,Weinbauflächen,Wine-growing Area,406979.859999999986030
6799.000000000000000,2018.000000000000000,311.000000000000000,Boschi di latifoglie,Laubwälder,Deciduous Forest,779638.410000000032596
6800.000000000000000,2018.000000000000000,321.000000000000000,Aree a pascolo naturale e praterie d'alta quota,Natürliches Gras- und Bergland,Natural Grassland and Mountainarea,5141395.089999999850988
